Path,sp,sr,k,optimized_score,real_score
metal_dataset/train/Inclusion/In_255.bmp,5.566818001727267,43.35438899032684,3,39.0,1.2264620489423477
metal_dataset/train/Crazing/Cr_162.bmp,49.88583786730822,47.64762524992961,2,39.4,1.0274971941638609
metal_dataset/train/Patches/Pa_253.bmp,45.06272386583168,44.97964995564887,3,37.32142857142857,1.0587133041848844
metal_dataset/train/Pitted/PS_296.bmp,9.28037831384052,45.11459233394256,3,27.02777777777778,1.0239021678710394
metal_dataset/train/Crazing/Cr_177.bmp,47.25875102700075,43.72599091355335,7,18.823529411764707,1.0243266724587314
metal_dataset/train/Scratches/Sc_287.bmp,2.897844780207997,42.55915401596588,3,29.333333333333332,1.2648835202761002
metal_dataset/train/Crazing/Cr_122.bmp,38.75212564979635,48.644955089167425,2,45.22222222222222,1.030729465824239
metal_dataset/train/Patches/Pa_260.bmp,1.5258554611918833,48.56702286042577,2,22.4375,1.0370256093798211
metal_dataset/train/Pitted/PS_9.bmp,47.46079570567352,49.2781413265416,30,18.666666666666668,1.1553398058252426
metal_dataset/train/Inclusion/In_185.bmp,45.38269746305352,45.41936214586054,4,23.666666666666668,1.4745465184318314
metal_dataset/train/Pitted/PS_179.bmp,42.55981369057435,32.97106509575448,2,7.536363636363636,1.063837776943297
metal_dataset/train/Rolled/RS_174.bmp,46.226409913952594,46.69493134621687,3,74.11111111111111,1.0627705627705628
metal_dataset/train/Crazing/Cr_6.bmp,49.73938617192481,46.608553471898844,3,26.0,1.0229591836734695
metal_dataset/train/Crazing/Cr_16.bmp,49.918616957273166,47.584868830735964,2,25.473684210526315,1.027464585140214
metal_dataset/train/Rolled/RS_285.bmp,42.91647796805597,49.203173920158186,3,30.0,1.0782324058919803
metal_dataset/train/Crazing/Cr_257.bmp,27.689956408083166,38.58872729812423,2,35.0,1.023890784982935
metal_dataset/train/Pitted/PS_15.bmp,40.992770372242845,49.14189167538977,16,5.869565217391305,1.049968573224387
metal_dataset/train/Crazing/Cr_145.bmp,42.54012300365283,49.81818482454861,4,42.30769230769231,1.0256928406466512
metal_dataset/train/Crazing/Cr_237.bmp,49.13010409297258,41.531913020639685,3,41.43478260869565,1.0253602305475504
metal_dataset/train/Inclusion/In_285.bmp,1.0761958843858501,37.3841706037633,4,16.166666666666668,1.429558745348219
metal_dataset/train/Patches/Pa_57.bmp,47.88171116585187,43.36285418680804,2,10.125,1.0319888734353269
metal_dataset/train/Pitted/PS_224.bmp,2.9644095460343642,40.001833042944575,5,21.666666666666668,1.1149057274991105
metal_dataset/train/Rolled/RS_87.bmp,2.0399173156516586,48.5509608976706,6,23.79245283018868,1.1005434782608696
metal_dataset/train/Rolled/RS_57.bmp,49.25336724985373,46.19781650547564,5,23.425925925925927,1.086999343401182
metal_dataset/train/Rolled/RS_85.bmp,1.1706405627633074,48.908737374706426,15,11.178571428571429,1.1021041738530528
metal_dataset/train/Patches/Pa_53.bmp,29.6119196578663,48.76629603510369,2,16.742857142857144,1.0282748747315675
metal_dataset/train/Crazing/Cr_124.bmp,38.834080649767024,42.23298245184767,2,66.33333333333333,1.033129904097646
metal_dataset/train/Pitted/PS_194.bmp,1.817514172302347,30.732268951090997,18,40.90909090909091,1.1992574257425743
metal_dataset/train/Rolled/RS_15.bmp,45.73419109678188,42.02172420344806,3,118.91666666666667,1.082874716736808
metal_dataset/train/Scratches/Sc_9.bmp,2.008441273186594,30.204795905250954,3,42.3,1.2046285018270402
metal_dataset/train/Rolled/RS_139.bmp,45.90809455279666,49.87205560522629,7,27.56756756756757,1.0591514400743265
metal_dataset/train/Scratches/Sc_197.bmp,40.048436366468856,47.112160723445456,4,58.4,1.3368368368368369
metal_dataset/train/Crazing/Cr_222.bmp,49.817506376678935,49.96157415975614,2,71.0,1.0305739832708394
metal_dataset/train/Pitted/PS_169.bmp,43.91673744139358,48.462623642182244,3,8.455696202531646,1.0251932436301174
metal_dataset/train/Pitted/PS_94.bmp,3.1658298486824816,49.90992218619076,16,33.904761904761905,1.0965468639887244
metal_dataset/train/Scratches/Sc_136.bmp,1.6852253551927707,41.61766159091243,4,23.142857142857142,1.254389721627409
metal_dataset/train/Scratches/Sc_194.bmp,9.447103154655572,41.81169470616043,2,45.0,1.2617391304347827
metal_dataset/train/Pitted/PS_16.bmp,49.132618374493006,49.997226623072706,4,10.566666666666666,1.0472022507033447
metal_dataset/train/Rolled/RS_140.bmp,1.6993826741525395,48.814346991944916,6,42.88,1.0757623388871425
metal_dataset/train/Pitted/PS_250.bmp,45.30317683093505,48.75725279790119,7,17.511904761904763,1.035175879396985
metal_dataset/train/Patches/Pa_187.bmp,2.390225431651215,49.79843373986937,2,10.75,1.0314633422380528
metal_dataset/train/Patches/Pa_2.bmp,22.21956577914856,25.578088263183616,3,13.991596638655462,1.0373613543490952
metal_dataset/train/Inclusion/In_167.bmp,1.8285749840518573,46.64533292418713,2,30.5,1.4122055674518201
metal_dataset/train/Patches/Pa_222.bmp,2.2722484031070245,43.31108928675834,2,14.461538461538462,1.0356055995130857
metal_dataset/train/Crazing/Cr_91.bmp,46.68455976962551,45.951362934572415,2,96.9375,1.0285714285714285
metal_dataset/train/Inclusion/In_50.bmp,44.4031957276223,49.96152486657925,2,204.0,1.366683857658587
metal_dataset/train/Rolled/RS_130.bmp,42.139978097898265,48.36478805446027,2,84.5,1.0699166132135984
metal_dataset/train/Crazing/Cr_66.bmp,2.3885472268072476,49.16256509340477,10,17.289473684210527,1.0442961165048543
metal_dataset/train/Scratches/Sc_97.bmp,2.4839282438223016,48.030405152293916,2,98.0,1.1556952662721893
metal_dataset/train/Inclusion/In_183.bmp,1.8866725290319368,29.686932552614774,3,20.846153846153847,1.3171785028790788
metal_dataset/train/Crazing/Cr_253.bmp,1.1193077353313867,48.65514580116962,14,15.038461538461538,1.0407185628742515
metal_dataset/train/Patches/Pa_190.bmp,1.0379411048404439,42.581434661392194,4,9.790322580645162,1.0266742338251986
metal_dataset/train/Pitted/PS_56.bmp,3.614680686351588,48.542070783128715,14,19.448979591836736,1.039877300613497
metal_dataset/train/Patches/Pa_36.bmp,14.396939561953618,44.91769330213721,2,116.2,1.02874101843174
metal_dataset/train/Rolled/RS_228.bmp,1.1036210006704625,45.911068135868966,2,23.2,1.0910910910910911
metal_dataset/train/Rolled/RS_250.bmp,37.83786143720179,47.56846981143033,2,30.0,1.1162381120112717
metal_dataset/train/Scratches/Sc_157.bmp,4.899944923566555,43.68171860978547,3,87.66666666666667,1.1928817451205511
metal_dataset/train/Rolled/RS_60.bmp,47.6690806522175,48.570105073132886,4,17.904761904761905,1.0546731826511913
metal_dataset/train/Scratches/Sc_261.bmp,1.056073173324339,43.50403659252709,22,29.916666666666668,1.2785038305543037
metal_dataset/train/Inclusion/In_289.bmp,14.06832320320607,47.52900749234327,2,31.5,1.456824512534819
metal_dataset/train/Scratches/Sc_99.bmp,1.8336800165446037,49.81649667237751,13,34.375,1.126508226691042
metal_dataset/train/Inclusion/In_8.bmp,1.0793775922517592,21.200484804452337,2,57.666666666666664,1.3244968090328915
metal_dataset/train/Scratches/Sc_216.bmp,2.5386934595580106,37.219783728295546,2,122.33333333333333,1.2089434111594777
metal_dataset/train/Inclusion/In_179.bmp,9.599644032392572,30.169847477819346,2,48.0,1.5672131147540984
metal_dataset/train/Pitted/PS_229.bmp,41.99306586409718,47.214915172196136,2,10.851851851851851,1.0604606525911708
metal_dataset/train/Inclusion/In_129.bmp,46.57702620471794,45.91326782670077,2,74.33333333333333,1.5952712100139081
metal_dataset/train/Scratches/Sc_229.bmp,4.14722540035725,26.375352904578598,2,106.0,1.588271990018715
metal_dataset/train/Scratches/Sc_237.bmp,1.3628745577641,39.92811913287756,2,66.0,1.2458100558659218
metal_dataset/train/Pitted/PS_123.bmp,8.587174300512896,49.11776548547473,30,12.674418604651162,1.167319749216301
metal_dataset/train/Pitted/PS_261.bmp,37.13131783551692,46.93055477193198,3,8.893617021276595,1.0485584218512898
metal_dataset/train/Rolled/RS_55.bmp,15.039477728734544,45.031119096478484,3,40.27272727272727,1.0737179487179487
metal_dataset/train/Crazing/Cr_42.bmp,46.66455113571294,49.683265400929166,2,26.655172413793103,1.025962910128388
metal_dataset/train/Crazing/Cr_227.bmp,48.738274331878294,47.416329751308346,4,28.630769230769232,1.0192416525183927
metal_dataset/train/Patches/Pa_175.bmp,2.1513353220247917,36.19401071721874,4,9.774647887323944,1.0400122174709836
metal_dataset/train/Rolled/RS_92.bmp,4.6934854571218665,49.90960202034129,12,22.42222222222222,1.0552243489174773
metal_dataset/train/Rolled/RS_90.bmp,48.87961709760977,49.699660197831975,3,10.2,1.0957624290957624
metal_dataset/train/Crazing/Cr_41.bmp,42.89010011880442,49.113450234441,2,29.322580645161292,1.0189372526851328
metal_dataset/train/Pitted/PS_270.bmp,21.483272682813517,36.40358723455145,2,3.952153110047847,1.0371814092953524
metal_dataset/train/Rolled/RS_224.bmp,9.496165949731392,49.31653935819364,8,33.14705882352941,1.067753275806967
metal_dataset/train/Patches/Pa_206.bmp,1.4933731254947462,46.2142071588678,4,6.341463414634147,1.0360598065083553
metal_dataset/train/Rolled/RS_71.bmp,38.69335198078452,47.41220925406651,3,25.11111111111111,1.0833880499015103
metal_dataset/train/Pitted/PS_199.bmp,4.831073871050387,47.87559919917021,25,163.5,1.3187837175085826
metal_dataset/train/Scratches/Sc_208.bmp,2.208543486694049,47.92788914012497,4,99.83333333333333,1.3039964077233948
metal_dataset/train/Crazing/Cr_234.bmp,3.3615062741808432,49.969980923025226,2,18.90625,1.0307471264367816
metal_dataset/train/Inclusion/In_79.bmp,5.916980373716983,35.04546345528183,4,56.0,1.532156368221942
metal_dataset/train/Crazing/Cr_128.bmp,47.45973100952506,48.617344118401796,3,18.22222222222222,1.0391575200237317
metal_dataset/train/Scratches/Sc_264.bmp,17.272744947421693,17.78420078093943,2,44.111111111111114,1.2183814558763726
metal_dataset/train/Scratches/Sc_27.bmp,46.34486712977976,48.10691604543812,2,49.666666666666664,1.2834790612057063
metal_dataset/train/Inclusion/In_164.bmp,2.5811948656651054,29.392302673659803,2,35.27272727272727,1.1817836812144213
metal_dataset/train/Patches/Pa_240.bmp,42.04181023319688,48.731290965687975,3,11.5,1.0423932651834036
metal_dataset/train/Rolled/RS_198.bmp,49.10589714912228,43.944419835231784,2,52.81818181818182,1.0696361355081556
metal_dataset/train/Scratches/Sc_221.bmp,12.65009290078134,48.846735302074386,3,58.8,1.3765060240963856
metal_dataset/train/Scratches/Sc_249.bmp,35.30368484673932,2.9351364333448577,2,33.0,1.2020891924467658
metal_dataset/train/Crazing/Cr_270.bmp,44.04661661856607,42.703195852597375,2,89.41666666666667,1.0214992927864215
metal_dataset/train/Pitted/PS_99.bmp,42.01551249271785,33.42314363618159,24,6.2105263157894735,1.0812064965197217
metal_dataset/train/Rolled/RS_170.bmp,48.95213181507229,48.354672532856235,5,49.72727272727273,1.0641426783479349
metal_dataset/train/Patches/Pa_226.bmp,31.12040693351053,49.964696550746325,4,48.470588235294116,1.0504926108374384
metal_dataset/train/Patches/Pa_126.bmp,1.5741363920051743,47.266360006209744,2,16.0,1.0353335363996345
metal_dataset/train/Inclusion/In_123.bmp,4.918370508078252,47.18182629245405,19,20.346938775510203,1.1858546168958743
metal_dataset/train/Crazing/Cr_137.bmp,34.398575359715984,44.59585624418095,2,58.8,1.038926570333235
metal_dataset/train/Scratches/Sc_293.bmp,22.651117662296677,32.44285648006421,2,44.0,1.2238805970149254
metal_dataset/train/Rolled/RS_209.bmp,30.319611929474984,43.94934136085928,2,40.266666666666666,1.0781556572923479
metal_dataset/train/Scratches/Sc_39.bmp,3.2622988948060923,36.024875025044,4,36.0,1.3309964947421131
metal_dataset/train/Patches/Pa_202.bmp,26.49519577930678,47.76518148745241,2,9.85,1.0341757610568638
metal_dataset/train/Patches/Pa_256.bmp,1.2701219834934951,39.04912159205035,3,9.2,1.0306704707560628
metal_dataset/train/Scratches/Sc_43.bmp,37.782880053550095,48.497781281731456,2,45.0,1.4895899053627761
metal_dataset/train/Crazing/Cr_129.bmp,7.728595451207113,46.89055567354247,3,228.5,1.03725782414307
metal_dataset/train/Inclusion/In_138.bmp,3.078171511940015,33.04203835010396,18,45.75,1.323791647114031
metal_dataset/train/Scratches/Sc_143.bmp,3.1189104204997204,37.32233509481867,4,15.823529411764707,1.2212678936605317
metal_dataset/train/Rolled/RS_253.bmp,31.22370705435082,42.98018921337019,3,17.846153846153847,1.0885572139303483
metal_dataset/train/Scratches/Sc_50.bmp,1.0439700455961516,22.578756848705254,11,8.966666666666667,1.2939508506616257
metal_dataset/train/Scratches/Sc_55.bmp,6.50901852416791,39.92993528243066,2,35.25,1.2609082813891361
metal_dataset/train/Pitted/PS_173.bmp,40.873354339045335,49.997567185844204,12,8.443478260869565,1.023888720895071
metal_dataset/train/Pitted/PS_23.bmp,6.122014221625898,47.91891826444453,19,9.851851851851851,1.0372555107109593
metal_dataset/train/Patches/Pa_165.bmp,1.2419953254354312,48.705834406785016,9,26.583333333333332,1.043517406962785
metal_dataset/train/Scratches/Sc_17.bmp,1.8524608829151576,49.111520709050716,3,248.0,1.2942028985507246
metal_dataset/train/Pitted/PS_130.bmp,6.946345072336543,37.01514247943065,13,44.0,1.1321160042964553
metal_dataset/train/Pitted/PS_177.bmp,1.0092207875043036,48.61440343440978,3,6.085714285714285,1.0629642730810045
metal_dataset/train/Pitted/PS_159.bmp,5.517392167832787,45.672764462522295,25,36.0,1.0578895137280846
metal_dataset/train/Patches/Pa_268.bmp,2.460644272067439,46.60232342710334,2,125.33333333333333,1.034928848641656
metal_dataset/train/Crazing/Cr_254.bmp,47.47376647692409,49.954204311071024,3,44.833333333333336,1.0277539341917024
metal_dataset/train/Scratches/Sc_191.bmp,12.96215697012626,47.41942437374958,2,85.5,1.1993645750595712
metal_dataset/train/Pitted/PS_14.bmp,38.345413153203964,48.80719825327802,9,6.822916666666667,1.050660792951542
metal_dataset/train/Pitted/PS_57.bmp,25.576630095310417,49.24324478316935,6,20.04255319148936,1.0589009542612702
metal_dataset/train/Patches/Pa_278.bmp,1.7454776876951579,43.49938393562265,3,15.0,1.1074907625125965
metal_dataset/train/Pitted/PS_281.bmp,43.80077112422818,48.237357743200576,10,15.5,1.1137323943661972
metal_dataset/train/Crazing/Cr_55.bmp,4.83173259375914,49.116208731654446,13,31.0,1.0473621103117505
metal_dataset/train/Pitted/PS_184.bmp,48.89205134150576,36.997400786721194,13,7.606060606060606,1.0438515792701626
metal_dataset/train/Rolled/RS_47.bmp,27.02227773110175,49.84728411872633,2,53.25,1.0714745653573727
metal_dataset/train/Crazing/Cr_169.bmp,13.28733149618495,43.51090694227873,2,50.875,1.0294372294372294
metal_dataset/train/Patches/Pa_164.bmp,1.0914929315318374,49.057085641581516,2,348.0,1.0909993381866314
metal_dataset/train/Rolled/RS_269.bmp,49.99557205729743,49.53920189953763,3,33.35294117647059,1.084493041749503
metal_dataset/train/Inclusion/In_194.bmp,31.300296635719178,46.37303713661716,6,61.666666666666664,1.7867459643160577
metal_dataset/train/Scratches/Sc_145.bmp,2.9040063547727653,26.881542371386676,3,30.6,1.20016077170418
metal_dataset/train/Inclusion/In_155.bmp,14.735729424267054,47.79983016313394,2,13.416666666666666,1.2740963855421688
metal_dataset/train/Rolled/RS_273.bmp,5.157465372764352,49.04818426870321,8,50.111111111111114,1.068876729964596
metal_dataset/train/Crazing/Cr_200.bmp,3.935824963630065,47.54458495984989,2,31.869565217391305,1.0201787258575958
metal_dataset/train/Patches/Pa_58.bmp,1.0973736799666844,45.62544515541865,2,173.75,1.0332401366884125
metal_dataset/train/Crazing/Cr_37.bmp,6.349125846935346,47.00451978672156,16,111.57142857142857,1.0356188780053428
metal_dataset/train/Scratches/Sc_286.bmp,15.304411416269646,23.35302910455725,2,136.0,1.7177650429799427
metal_dataset/train/Patches/Pa_70.bmp,1.1591914108347332,48.83292757331155,7,45.72727272727273,1.046050625190607
metal_dataset/train/Crazing/Cr_153.bmp,4.780975134440672,48.78182306254466,5,21.12121212121212,1.036293892003541
metal_dataset/train/Rolled/RS_197.bmp,24.273623956182217,49.90489861148352,5,33.38461538461539,1.0778967867575462
metal_dataset/train/Patches/Pa_33.bmp,4.7740941148556075,3.8262944061357533,2,4.985915492957746,1.0345041964563257
metal_dataset/train/Inclusion/In_263.bmp,1.0269446456245295,37.90533198215237,9,52.13333333333333,1.3328220858895705
metal_dataset/train/Pitted/PS_267.bmp,2.253521429953129,45.586456512046595,2,17.5,1.1172316384180792
metal_dataset/train/Rolled/RS_146.bmp,5.767571993287252,49.17384615922396,9,28.357142857142858,1.0830908503071452
metal_dataset/train/Pitted/PS_205.bmp,4.096927185094453,49.24822276006857,12,17.75,1.0677276091783863
metal_dataset/train/Pitted/PS_202.bmp,3.9309454075483163,42.688576263553266,15,29.647058823529413,1.0735390676296783
metal_dataset/train/Scratches/Sc_127.bmp,39.22554613782674,49.29738512598494,2,118.0,1.318477251624884
metal_dataset/train/Crazing/Cr_166.bmp,6.082772301164157,48.507236669765994,5,34.89655172413793,1.0462323626538577
metal_dataset/train/Inclusion/In_6.bmp,1.0209077003612768,22.223154217700667,3,40.55555555555556,1.2084530160032827
metal_dataset/train/Rolled/RS_168.bmp,1.1427717208907096,42.463186654593,2,9.954545454545455,1.0525676086295959
metal_dataset/train/Crazing/Cr_64.bmp,49.936034936598475,46.19922907314515,3,24.142857142857142,1.0368705035971224
metal_dataset/train/Patches/Pa_143.bmp,31.03359865687842,47.65501408131372,3,10.0,1.093842607836681
metal_dataset/train/Inclusion/In_161.bmp,2.081627759481406,46.2420147976928,2,181.33333333333334,1.2625947391885868
metal_dataset/train/Inclusion/In_295.bmp,43.58658846234826,46.94619991178283,4,28.0,1.4196332254584683
metal_dataset/train/Scratches/Sc_18.bmp,6.125864066326375,46.400587523410394,8,157.66666666666666,1.328080229226361
metal_dataset/train/Pitted/PS_188.bmp,1.1480475482683739,12.305280505724923,2,3.1024590163934427,1.0455034037979218
metal_dataset/train/Patches/Pa_13.bmp,2.5019537190752743,43.21159243552579,2,30.666666666666668,1.0351550960118168
metal_dataset/train/Pitted/PS_89.bmp,7.385377382838515,43.880501369170624,12,46.0,1.2141078838174273
metal_dataset/train/Pitted/PS_87.bmp,33.8694790068571,47.07905475922612,18,13.102564102564102,1.3049476688867745
metal_dataset/train/Patches/Pa_17.bmp,1.846138381973121,41.79702455245747,5,10.173913043478262,1.0402144772117963
metal_dataset/train/Pitted/PS_8.bmp,8.40619530166128,49.53326620505938,20,43.0,1.04804992199688
metal_dataset/train/Rolled/RS_278.bmp,31.12469065867752,49.008012261143605,2,33.94117647058823,1.0847739361702127
metal_dataset/train/Inclusion/In_246.bmp,26.629332798277236,46.15241926446422,7,97.0,1.2726063829787233
metal_dataset/train/Inclusion/In_165.bmp,29.47135016073141,49.09742024140377,2,22.0,1.238012958963283
metal_dataset/train/Inclusion/In_233.bmp,3.1180068773801533,48.90908323531619,2,52.5,1.1875
metal_dataset/train/Pitted/PS_141.bmp,48.86057878223253,49.33234073014201,11,7.291044776119403,1.0438296549580355
metal_dataset/train/Inclusion/In_266.bmp,47.273755343909954,45.28359968442552,6,28.8,1.38100050530571
metal_dataset/train/Inclusion/In_130.bmp,24.758504854834605,46.93237145774825,2,37.6,1.2156378600823046
metal_dataset/train/Rolled/RS_243.bmp,49.212003434235584,46.13282980659638,4,49.774193548387096,1.0970478452663726
metal_dataset/train/Scratches/Sc_199.bmp,43.231497093994065,43.45283764794316,2,92.0,1.4412790697674418
metal_dataset/train/Crazing/Cr_190.bmp,48.9243082489939,45.17193737397287,2,56.357142857142854,1.027042577675489
metal_dataset/train/Scratches/Sc_81.bmp,2.482976694985303,47.2077206907297,2,67.0,1.140279823269514
metal_dataset/train/Scratches/Sc_26.bmp,16.906582535891435,27.50379431269596,2,139.66666666666666,1.4293598233995586
metal_dataset/train/Scratches/Sc_128.bmp,1.051514766531845,46.870420479686445,6,42.666666666666664,1.496969696969697
metal_dataset/train/Pitted/PS_227.bmp,2.8743847266695255,49.99004923328339,21,34.0,1.2054850593532542
metal_dataset/train/Rolled/RS_160.bmp,47.23409331245221,40.759298496054676,6,30.873015873015873,1.0701415701415702
metal_dataset/train/Inclusion/In_180.bmp,48.6787366275675,47.85864880330208,2,27.555555555555557,1.2070981210855949
metal_dataset/train/Scratches/Sc_239.bmp,4.198856812814512,46.25874400621011,2,38.0,1.246321984026902
metal_dataset/train/Crazing/Cr_260.bmp,41.70713151293431,41.869941519147154,3,23.34375,1.0241203178206584
metal_dataset/train/Rolled/RS_260.bmp,18.1084398404584,47.012407606218794,2,17.333333333333332,1.0888513513513514
metal_dataset/train/Inclusion/In_177.bmp,14.191208217428464,45.54179496728495,2,29.857142857142858,1.2093411175979982
metal_dataset/train/Pitted/PS_266.bmp,2.432173335724391,48.46085839868596,2,9.833333333333334,1.1148577449947312
metal_dataset/train/Pitted/PS_252.bmp,4.233674445393718,37.08197183424274,24,6.153846153846154,1.0996195088204774
metal_dataset/train/Scratches/Sc_186.bmp,3.309064902189326,49.02391827500125,2,69.0,1.2176019378280178
metal_dataset/train/Patches/Pa_227.bmp,24.655125459660024,27.50224238432777,3,6.469026548672566,1.0309247695509962
metal_dataset/train/Crazing/Cr_21.bmp,32.354465521858664,49.16575617982653,2,214.44444444444446,1.024110218140069
metal_dataset/train/Scratches/Sc_53.bmp,49.89952058196686,49.13156835640829,22,12.2,1.2037974683544304
metal_dataset/train/Rolled/RS_62.bmp,46.818964021471864,44.838277408182236,10,8.106870229007633,1.0570982839313572
